"'=== Task 1: Monthly late rate overall and by ship_mode (Apr-Jun 2025) ==='"
"=== Task 1: Monthly late rate overall and by ship_mode (Apr-Jun 2025) ==="
order_month,ship_mode,total_orders,late_rate
3466,14,SKU00001,13,USD,2025-03-17,12.3,USD,11.316,147.108
3467,12,SKU00007,14,USD,2025-03-17,10.24,USD,9.4208,131.8912
3468,3,SKU00005,57,USD,2025-03-17,11.69,USD,10.7548,613.0236
3470,9,SKU00002,9,EUR,2025-03-18,21.46,EUR,21.46,193.14
3471,6,SKU00010,9,EUR,2025-03-18,18.43,EUR,18.43,165.87
3472,7,SKU00009,5,USD,2025-03-18,15.18,USD,13.9656,69.828
3473,13,SKU00003,7,EUR,2025-03-18,15.65,EUR,15.65,109.55
3475,10,SKU00027,5,EUR,2025-03-18,9.22,EUR,9.22,46.1
3476,6,SKU00012,41,EUR,2025-03-18,26.25,EUR,26.25,1076.25
3479,11,SKU00017,17,EUR,2025-03-18,8.21,EUR,8.21,139.57
3480,20,SKU00022,17,EUR,2025-03-19,11.81,EUR,11.81,200.77
3485,14,SKU00027,9,EUR,2025-03-19,8.73,EUR,8.73,78.57
3487,7,SKU00009,6,USD,2025-03-20,15.18,USD,13.9656,83.7936
3494,4,SKU00016,22,EUR,2025-03-20,7.23,EUR,7.23,159.06
3496,19,SKU00038,7,EUR,2025-03-20,12.83,EUR,12.83,89.81
3497,3,SKU00028,32,EUR,2025-03-21,14.03,EUR,14.03,448.96
3498,6,SKU00025,39,USD,2025-03-21,47.38,USD,43.5896,1699.9944
3501,17,SKU00021,11,USD,2025-03-21,15.11,USD,13.9012,152.9132
3503,16,SKU00029,23,EUR,2025-03-21,31.66,EUR,31.66,728.18
3506,13,SKU00012,86,EUR,2025-03-22,27.93,EUR,27.93,2401.98
3507,6,SKU00036,57,EUR,2025-03-22,7.66,EUR,7.66,436.62
3512,7,SKU00008,6,EUR,2025-03-23,14.59,EUR,14.59,87.54
3517,13,SKU00023,18,USD,2025-03-24,7.74,USD,7.1208,128.1744
3519,10,SKU00024,36,EUR,2025-03-25,12.99,EUR,12.99,467.64
3524,9,SKU00021,12,EUR,2025-03-25,13.49,EUR,13.49,161.88
3536,4,SKU00039,24,EUR,2025-03-27,19.43,EUR,19.43,466.32
3542,16,SKU00019,18,EUR,2025-03-27,20.69,EUR,20.69,372.42
3543,8,SKU00039,13,EUR,2025-03-27,20.37,EUR,20.37,264.81
3545,14,SKU00007,11,USD,2025-03-27,9.88,USD,9.0896,99.9856
3548,6,SKU00007,28,USD,2025-03-28,9.57,USD,8.8044,246.5232
3551,15,SKU00003,4,EUR,2025-03-28,16.19,EUR,16.19,64.76
3552,4,SKU00008,35,EUR,2025-03-28,13.42,EUR,13.42,469.7
3556,5,SKU00037,12,EUR,2025-03-29,13.43,EUR,13.43,161.16
3559,18,SKU00023,6,EUR,2025-03-29,6.94,EUR,6.94,41.64
3561,7,SKU00030,9,USD,2025-03-30,20.73,USD,19.0716,171.6444
3562,11,SKU00036,7,EUR,2025-03-30,7.67,EUR,7.67,53.69
3565,7,SKU00020,7,EUR,2025-03-30,24.77,EUR,24.77,173.39
3566,20,SKU00021,28,EUR,2025-03-30,13.98,EUR,13.98,391.44
3568,3,SKU00023,32,USD,2025-03-31,7.62,USD,7.0104,224.3328
3569,2,SKU00011,5,USD,2025-03-31,68.24,USD,62.7808,313.904
3570,18,SKU00008,41,USD,2025-03-31,15.03,USD,13.8276,566.9316
3572,3,SKU00040,23,EUR,2025-03-31,27.94,EUR,27.94,642.62
3576,17,SKU00007,29,EUR,2025-04-01,9.03,EUR,9.03,261.87
3577,3,SKU00015,11,USD,2025-04-01,10.43,USD,9.5956,105.5516
3579,2,SKU00032,4,EUR,2025-04-01,15.3,EUR,15.3,61.2
3580,17,SKU00015,51,EUR,2025-04-01,8.77,EUR,8.77,447.27
3581,14,SKU00001,39,USD,2025-04-02,12.3,USD,11.316,441.324
3583,5,SKU00027,22,EUR,2025-04-02,9.45,EUR,9.45,207.9
3584,9,SKU00034,45,EUR,2025-04-02,25.42,EUR,25.42,1143.9
3590,8,SKU00033,52,EUR,2025-04-03,7.11,EUR,7.11,369.72
3594,13,SKU00040,10,EUR,2025-04-03,25.91,EUR,25.91,259.1
3595,3,SKU00005,31,USD,2025-04-04,11.69,USD,10.7548,333.3988
3601,19,SKU00029,16,USD,2025-04-05,34.15,USD,31.418,502.688
3602,3,SKU00015,15,USD,2025-04-05,10.43,USD,9.5956,143.934
3603,15,SKU00001,13,USD,2025-04-05,11.77,USD,10.8284,140.7692
3604,2,SKU00005,11,EUR,2025-04-05,11.03,EUR,11.03,121.33
3608,5,SKU00026,5,EUR,2025-04-06,9.69,EUR,9.69,48.45
3612,20,SKU00017,15,EUR,2025-04-06,7.5,EUR,7.5,112.5
3613,18,SKU00017,22,EUR,2025-04-06,8.16,EUR,8.16,179.52
3615,8,SKU00029,10,EUR,2025-04-06,33.59,EUR,33.59,335.9
3616,19,SKU00039,14,EUR,2025-04-07,19.75,EUR,19.75,276.5
3617,6,SKU00007,6,USD,2025-04-07,9.57,USD,8.8044,52.8264
3622,3,SKU00023,53,USD,2025-04-07,7.62,USD,7.0104,371.5512
3623,12,SKU00037,10,USD,2025-04-07,14.82,USD,13.6344,136.344
3624,9,SKU00033,21,EUR,2025-04-08,15.04,EUR,15.04,315.84
3627,5,SKU00023,53,EUR,2025-04-08,7.53,EUR,7.53,399.09
3633,8,SKU00026,20,EUR,2025-04-09,9.89,EUR,9.89,197.8
3634,1,SKU00031,52,USD,2025-04-09,26.18,USD,24.0856,1252.4512
3636,16,SKU00019,26,EUR,2025-04-09,20.69,EUR,20.69,537.94
3638,20,SKU00026,15,USD,2025-04-09,11.03,USD,10.1476,152.214
3639,3,SKU00032,26,EUR,2025-04-09,14.88,EUR,14.88,386.88
3640,16,SKU00021,21,EUR,2025-04-09,14.14,EUR,14.14,296.94
3642,2,SKU00034,6,EUR,2025-04-10,24.73,EUR,24.73,148.38
3644,1,SKU00004,29,EUR,2025-04-10,12.15,EUR,12.15,352.35
3653,3,SKU00019,26,EUR,2025-04-11,19.95,EUR,19.95,518.7
3655,9,SKU00024,17,EUR,2025-04-12,25.93,EUR,25.93,440.81
3657,9,SKU00028,23,EUR,2025-04-12,14.74,EUR,14.74,339.02
3658,5,SKU00027,15,EUR,2025-04-12,9.45,EUR,9.45,141.75
3662,13,SKU00015,38,USD,2025-04-13,9.89,USD,9.0988,345.7544
3664,18,SKU00012,10,EUR,2025-04-13,27.46,EUR,27.46,274.6
3666,8,SKU00019,34,EUR,2025-04-13,21.02,EUR,21.02,714.68
3667,14,SKU00026,22,USD,2025-04-14,11.15,USD,10.258,225.676
3676,2,SKU00021,17,EUR,2025-04-15,22.37,EUR,22.37,380.29
3677,5,SKU00022,21,EUR,2025-04-15,10.84,EUR,10.84,227.64
3678,12,SKU00030,16,USD,2025-04-15,9.99,USD,9.1908,147.0528
3680,5,SKU00033,5,EUR,2025-04-15,7.78,EUR,7.78,38.9
3681,13,SKU00013,46,EUR,2025-04-15,17.33,EUR,17.33,797.18
3682,9,SKU00029,33,USD,2025-04-15,36.22,USD,33.3224,1099.6392
3683,13,SKU00036,23,EUR,2025-04-16,7.46,EUR,7.46,171.58
3684,18,SKU00004,5,EUR,2025-04-16,12.09,EUR,12.09,60.45
3685,10,SKU00034,6,EUR,2025-04-16,26.53,EUR,26.53,159.18
3688,13,SKU00001,31,EUR,2025-04-16,10.59,EUR,10.59,328.29
3689,13,SKU00015,19,USD,2025-04-16,9.89,USD,9.0988,172.8772
3698,13,SKU00028,40,EUR,2025-04-17,14.5,EUR,14.5,580.0
3700,6,SKU00026,29,EUR,2025-04-17,9.49,EUR,9.49,275.21
3701,15,SKU00026,2,USD,2025-04-17,11.08,USD,10.1936,20.3872
3707,2,SKU00036,12,EUR,2025-04-19,11.63,EUR,11.63,139.56
3710,16,SKU00020,86,EUR,2025-04-19,24.92,EUR,24.92,2143.12
3717,5,SKU00027,19,EUR,2025-04-20,9.45,EUR,9.45,179.55
3719,13,SKU00040,31,EUR,2025-04-21,25.91,EUR,25.91,803.21
3722,13,SKU00023,2,USD,2025-04-21,7.74,USD,7.1208,14.2416
3727,8,SKU00036,26,EUR,2025-04-22,7.21,EUR,7.21,187.46
3730,5,SKU00016,30,EUR,2025-04-22,7.08,EUR,7.08,212.4
3733,2,SKU00011,8,USD,2025-04-23,68.24,USD,62.7808,502.2464
3735,3,SKU00002,7,EUR,2025-04-23,21.29,EUR,21.29,149.03
3739,6,SKU00013,9,EUR,2025-04-23,16.11,EUR,16.11,144.99
3741,13,SKU00040,21,EUR,2025-04-23,25.91,EUR,25.91,544.11
3743,13,SKU00034,6,EUR,2025-04-24,24.97,EUR,24.97,149.82
3744,2,SKU00011,43,USD,2025-04-24,68.24,USD,62.7808,2699.5744
3748,18,SKU00036,3,USD,2025-04-24,8.25,USD,7.59,22.77
3752,14,SKU00018,22,EUR,2025-04-25,9.81,EUR,9.81,215.82
3755,9,SKU00017,25,USD,2025-04-25,8.72,USD,8.0224,200.56
3768,15,SKU00004,20,EUR,2025-04-26,12.18,EUR,12.18,243.6
3769,4,SKU00034,40,USD,2025-04-26,26.8,USD,24.656,986.24
3771,2,SKU00019,19,EUR,2025-04-27,20.34,EUR,20.34,386.46
3772,13,SKU00033,18,EUR,2025-04-27,7.65,EUR,7.65,137.7
3780,13,SKU00016,18,EUR,2025-04-28,7.17,EUR,7.17,129.06
3782,8,SKU00005,8,EUR,2025-04-28,11.14,EUR,11.14,89.12
3784,13,SKU00029,21,EUR,2025-04-28,33.18,EUR,33.18,696.78
3785,15,SKU00038,9,EUR,2025-04-28,12.7,EUR,12.7,114.3
3790,1,SKU00023,3,USD,2025-04-29,7.55,USD,6.946,20.838
3791,6,SKU00021,47,EUR,2025-04-29,26.98,EUR,26.98,1268.06
3792,19,SKU00029,8,USD,2025-04-29,34.15,USD,31.418,251.344
3796,7,SKU00028,18,EUR,2025-04-30,14.55,EUR,14.55,261.9
3799,15,SKU00018,22,USD,2025-04-30,11.02,USD,10.1384,223.0448
3800,3,SKU00032,27,EUR,2025-04-30,14.88,EUR,14.88,401.76
3803,15,SKU00028,36,EUR,2025-04-30,15.25,EUR,15.25,549.0
3804,1,SKU00004,16,EUR,2025-05-01,12.15,EUR,12.15,194.4
3806,16,SKU00010,22,EUR,2025-05-01,18.42,EUR,18.42,405.24
3807,10,SKU00027,6,EUR,2025-05-01,9.22,EUR,9.22,55.32
3811,3,SKU00022,16,EUR,2025-05-01,17.62,EUR,17.62,281.92
3814,13,SKU00016,19,EUR,2025-05-02,7.17,EUR,7.17,136.23
3815,17,SKU00021,21,USD,2025-05-02,15.11,USD,13.9012,291.9252
3817,4,SKU00009,5,USD,2025-05-02,15.0,USD,13.8,69.0
3818,16,SKU00016,17,EUR,2025-05-02,6.95,EUR,6.95,118.15
3820,6,SKU00010,15,EUR,2025-05-02,18.43,EUR,18.43,276.45
3822,15,SKU00029,55,EUR,2025-05-03,31.37,EUR,31.37,1725.35
3823,6,SKU00010,9,EUR,2025-05-03,18.43,EUR,18.43,165.87
3826,7,SKU00036,29,EUR,2025-05-03,7.37,EUR,7.37,213.73
3827,3,SKU00032,6,EUR,2025-05-03,14.88,EUR,14.88,89.28
3835,9,SKU00029,41,USD,2025-05-04,36.22,USD,33.3224,1366.2184
3839,9,SKU00002,33,EUR,2025-05-04,21.46,EUR,21.46,708.18
3843,6,SKU00021,10,EUR,2025-05-05,26.98,EUR,26.98,269.8
3846,17,SKU00009,14,EUR,2025-05-05,13.5,EUR,13.5,189.0
3847,7,SKU00009,13,USD,2025-05-05,15.18,USD,13.9656,181.5528
3854,11,SKU00008,47,EUR,2025-05-06,14.48,EUR,14.48,680.56
3855,17,SKU00004,63,EUR,2025-05-06,11.9,EUR,11.9,749.7
3856,2,SKU00031,29,EUR,2025-05-06,11.88,EUR,11.88,344.52
3864,13,SKU00023,20,USD,2025-05-07,7.74,USD,7.1208,142.416
3865,14,SKU00026,6,USD,2025-05-07,11.15,USD,10.258,61.548
3869,15,SKU00013,1,EUR,2025-05-07,17.62,EUR,17.62,17.62
3873,17,SKU00025,15,EUR,2025-05-08,28.21,EUR,28.21,423.15
3883,2,SKU00031,25,EUR,2025-05-08,11.88,EUR,11.88,297.0
3886,19,SKU00018,30,EUR,2025-05-09,10.1,EUR,10.1,303.0
3887,6,SKU00025,16,USD,2025-05-09,47.38,USD,43.5896,697.4336
3892,12,SKU00020,11,EUR,2025-05-10,23.7,EUR,23.7,260.7
3898,16,SKU00010,13,EUR,2025-05-10,18.42,EUR,18.42,239.46
3904,3,SKU00018,8,USD,2025-05-11,10.93,USD,10.0556,80.4448
3905,19,SKU00016,10,USD,2025-05-11,7.38,USD,6.7896,67.896
3906,12,SKU00037,17,USD,2025-05-11,14.82,USD,13.6344,231.7848
3907,18,SKU00004,11,EUR,2025-05-11,12.09,EUR,12.09,132.99
3909,17,SKU00031,25,EUR,2025-05-12,12.18,EUR,12.18,304.5
3911,4,SKU00023,18,EUR,2025-05-12,6.99,EUR,6.99,125.82
3915,7,SKU00028,10,EUR,2025-05-12,14.55,EUR,14.55,145.5
3916,11,SKU00022,63,EUR,2025-05-12,11.7,EUR,11.7,737.1
3922,9,SKU00034,28,EUR,2025-05-13,25.42,EUR,25.42,711.76
3923,18,SKU00036,15,USD,2025-05-13,8.25,USD,7.59,113.85
3928,6,SKU00010,6,EUR,2025-05-14,18.43,EUR,18.43,110.58
3930,12,SKU00020,14,EUR,2025-05-14,23.7,EUR,23.7,331.8
3931,4,SKU00014,13,EUR,2025-05-14,23.04,EUR,23.04,299.52
3934,3,SKU00005,12,USD,2025-05-14,11.69,USD,10.7548,129.0576
3935,19,SKU00008,11,EUR,2025-05-14,13.99,EUR,13.99,153.89
3938,3,SKU00028,54,EUR,2025-05-14,14.03,EUR,14.03,757.62
3941,2,SKU00031,6,EUR,2025-05-14,11.88,EUR,11.88,71.28
3947,19,SKU00025,3,EUR,2025-05-15,28.48,EUR,28.48,85.44
3949,11,SKU00036,12,EUR,2025-05-15,7.67,EUR,7.67,92.04
3951,9,SKU00038,6,USD,2025-05-15,26.54,USD,24.4168,146.5008
3954,19,SKU00017,13,USD,2025-05-16,8.51,USD,7.8292,101.7796
3955,19,SKU00029,7,USD,2025-05-16,34.15,USD,31.418,219.926
3966,5,SKU00032,28,USD,2025-05-17,16.48,USD,15.1616,424.5248
3972,3,SKU00009,27,USD,2025-05-17,14.54,USD,13.3768,361.1736
3977,8,SKU00036,18,EUR,2025-05-18,7.21,EUR,7.21,129.78
3979,6,SKU00026,64,EUR,2025-05-18,9.49,EUR,9.49,607.36
3988,17,SKU00031,53,EUR,2025-05-20,12.18,EUR,12.18,645.54
3992,15,SKU00026,36,USD,2025-05-20,11.08,USD,10.1936,366.9696
3999,14,SKU00018,10,EUR,2025-05-21,9.81,EUR,9.81,98.1
4002,11,SKU00038,28,USD,2025-05-21,13.77,USD,12.6684,354.7152
4003,5,SKU00006,5,EUR,2025-05-21,25.54,EUR,25.54,127.7
4005,8,SKU00019,8,EUR,2025-05-22,21.02,EUR,21.02,168.16
4006,1,SKU00016,34,EUR,2025-05-22,7.17,EUR,7.17,243.78
4008,15,SKU00018,3,USD,2025-05-23,11.02,USD,10.1384,30.4152
4009,15,SKU00040,10,EUR,2025-05-23,27.81,EUR,27.81,278.1
4016,5,SKU00010,13,EUR,2025-05-24,18.95,EUR,18.95,246.35
4017,7,SKU00008,41,EUR,2025-05-24,14.59,EUR,14.59,598.19
4018,2,SKU00005,33,EUR,2025-05-24,11.03,EUR,11.03,363.99
4020,6,SKU00013,6,EUR,2025-05-25,16.11,EUR,16.11,96.66
4021,3,SKU00032,23,EUR,2025-05-25,14.88,EUR,14.88,342.24
4023,17,SKU00009,23,EUR,2025-05-25,13.5,EUR,13.5,310.5
4024,15,SKU00004,2,EUR,2025-05-25,12.18,EUR,12.18,24.36
4026,9,SKU00007,24,EUR,2025-05-26,9.37,EUR,9.37,224.88
4027,7,SKU00037,21,EUR,2025-05-26,13.53,EUR,13.53,284.13
4037,10,SKU00016,24,EUR,2025-05-27,7.19,EUR,7.19,172.56
4042,12,SKU00027,14,EUR,2025-05-28,8.77,EUR,8.77,122.78
4043,19,SKU00025,6,EUR,2025-05-28,28.48,EUR,28.48,170.88
4047,10,SKU00039,22,EUR,2025-05-28,19.84,EUR,19.84,436.48
4049,4,SKU00014,13,EUR,2025-05-28,23.04,EUR,23.04,299.52
4050,14,SKU00026,39,USD,2025-05-28,11.15,USD,10.258,400.062
4053,13,SKU00029,18,EUR,2025-05-29,33.18,EUR,33.18,597.24
4056,6,SKU00006,75,EUR,2025-05-30,23.91,EUR,23.91,1793.25
4059,3,SKU00015,17,USD,2025-05-30,10.43,USD,9.5956,163.1252
4061,10,SKU00006,11,EUR,2025-05-30,25.57,EUR,25.57,281.27
4067,6,SKU00006,13,EUR,2025-05-31,23.91,EUR,23.91,310.83
4068,2,SKU00036,8,EUR,2025-05-31,11.63,EUR,11.63,93.04
4077,5,SKU00004,10,EUR,2025-06-02,11.85,EUR,11.85,118.5
4078,5,SKU00016,13,EUR,2025-06-02,7.08,EUR,7.08,92.04
4080,19,SKU00008,17,EUR,2025-06-02,13.99,EUR,13.99,237.83
4087,5,SKU00033,16,EUR,2025-06-03,7.78,EUR,7.78,124.48
4091,9,SKU00024,10,EUR,2025-06-03,25.93,EUR,25.93,259.3
4095,20,SKU00026,19,USD,2025-06-04,11.03,USD,10.1476,192.8044
4098,7,SKU00030,18,USD,2025-06-04,20.73,USD,19.0716,343.2888
4099,3,SKU00009,22,USD,2025-06-05,14.54,USD,13.3768,294.2896
4103,10,SKU00005,12,EUR,2025-06-06,11.73,EUR,11.73,140.76
4104,6,SKU00003,12,EUR,2025-06-06,16.45,EUR,16.45,197.4
4107,6,SKU00007,12,USD,2025-06-06,9.57,USD,8.8044,105.6528
4108,19,SKU00002,22,EUR,2025-06-06,20.9,EUR,20.9,459.8
4110,11,SKU00040,69,EUR,2025-06-07,27.72,EUR,27.72,1912.68
4112,18,SKU00034,138,EUR,2025-06-07,24.83,EUR,24.83,3426.54
4115,16,SKU00029,7,EUR,2025-06-07,31.66,EUR,31.66,221.62
4116,15,SKU00013,11,EUR,2025-06-07,17.62,EUR,17.62,193.82
4118,7,SKU00003,15,EUR,2025-06-08,15.67,EUR,15.67,235.05
4119,15,SKU00013,31,EUR,2025-06-08,17.62,EUR,17.62,546.22
4122,13,SKU00003,5,EUR,2025-06-08,15.65,EUR,15.65,78.25
4123,13,SKU00015,26,USD,2025-06-08,9.89,USD,9.0988,236.5688
4126,20,SKU00017,32,EUR,2025-06-08,7.5,EUR,7.5,240.0
4127,9,SKU00038,10,USD,2025-06-08,26.54,USD,24.4168,244.168
4135,14,SKU00027,27,EUR,2025-06-09,8.73,EUR,8.73,235.71
4143,15,SKU00038,21,EUR,2025-06-10,12.7,EUR,12.7,266.7
4148,16,SKU00006,12,EUR,2025-06-10,25.15,EUR,25.15,301.8
4153,12,SKU00037,16,USD,2025-06-11,14.82,USD,13.6344,218.1504
4154,10,SKU00020,19,EUR,2025-06-11,39.06,EUR,39.06,742.14
4160,3,SKU00005,18,USD,2025-06-12,11.69,USD,10.7548,193.5864
4169,7,SKU00003,63,EUR,2025-06-14,15.67,EUR,15.67,987.21
4171,7,SKU00009,22,USD,2025-06-14,15.18,USD,13.9656,307.2432
4174,11,SKU00008,10,EUR,2025-06-14,14.48,EUR,14.48,144.8
4177,17,SKU00005,9,EUR,2025-06-14,11.98,EUR,11.98,107.82
4180,13,SKU00029,20,EUR,2025-06-15,33.18,EUR,33.18,663.6
4184,15,SKU00010,12,EUR,2025-06-15,19.26,EUR,19.26,231.12
4187,14,SKU00003,38,EUR,2025-06-16,15.67,EUR,15.67,595.46
4188,11,SKU00040,34,EUR,2025-06-16,27.72,EUR,27.72,942.48
4191,10,SKU00034,9,EUR,2025-06-16,26.53,EUR,26.53,238.77
4195,3,SKU00027,157,EUR,2025-06-16,18.22,EUR,18.22,2860.54
4198,7,SKU00017,32,EUR,2025-06-17,7.8,EUR,7.8,249.6
4206,16,SKU00008,10,EUR,2025-06-17,14.0,EUR,14.0,140.0
4209,4,SKU00016,13,EUR,2025-06-18,7.23,EUR,7.23,93.99
4211,16,SKU00019,15,EUR,2025-06-18,20.69,EUR,20.69,310.35
4214,10,SKU00020,13,EUR,2025-06-19,39.06,EUR,39.06,507.78
4218,16,SKU00033,16,EUR,2025-06-20,7.63,EUR,7.63,122.08
4219,13,SKU00040,3,EUR,2025-06-20,25.91,EUR,25.91,77.73
4220,16,SKU00006,16,EUR,2025-06-20,25.15,EUR,25.15,402.4
4222,3,SKU00040,2,EUR,2025-06-20,27.94,EUR,27.94,55.88
4227,16,SKU00033,7,EUR,2025-06-20,7.63,EUR,7.63,53.41
4230,20,SKU00021,15,EUR,2025-06-21,13.98,EUR,13.98,209.7
4237,14,SKU00032,23,EUR,2025-06-22,14.46,EUR,14.46,332.58
4238,20,SKU00021,39,EUR,2025-06-22,13.98,EUR,13.98,545.22
4241,18,SKU00017,12,EUR,2025-06-22,8.16,EUR,8.16,97.92
4243,2,SKU00034,11,EUR,2025-06-22,24.73,EUR,24.73,272.03
4247,17,SKU00009,30,EUR,2025-06-22,13.5,EUR,13.5,405.0
4248,14,SKU00007,48,USD,2025-06-23,9.88,USD,9.0896,436.3008
4253,7,SKU00036,12,EUR,2025-06-23,7.37,EUR,7.37,88.44
4259,1,SKU00024,15,EUR,2025-06-24,27.58,EUR,27.58,413.7
4263,3,SKU00009,18,USD,2025-06-24,14.54,USD,13.3768,240.7824
4265,2,SKU00032,10,EUR,2025-06-24,15.3,EUR,15.3,153.0
4267,9,SKU00034,3,EUR,2025-06-24,25.42,EUR,25.42,76.26
4269,19,SKU00018,22,EUR,2025-06-25,10.1,EUR,10.1,222.2
4275,17,SKU00005,20,EUR,2025-06-25,11.98,EUR,11.98,239.6
4277,5,SKU00008,9,EUR,2025-06-26,13.71,EUR,13.71,123.39
4278,4,SKU00022,8,EUR,2025-06-26,10.6,EUR,10.6,84.8
4280,7,SKU00021,9,EUR,2025-06-26,13.52,EUR,13.52,121.68
4285,6,SKU00004,6,EUR,2025-06-27,12.23,EUR,12.23,73.38
4286,7,SKU00030,25,USD,2025-06-27,20.73,USD,19.0716,476.79
4291,8,SKU00031,36,EUR,2025-06-28,13.18,EUR,13.18,474.48
4292,16,SKU00020,9,EUR,2025-06-28,24.92,EUR,24.92,224.28
4301,7,SKU00037,17,EUR,2025-06-29,13.53,EUR,13.53,230.01
4302,3,SKU00017,45,USD,2025-06-29,8.99,USD,8.2708,372.186
4303,16,SKU00034,15,USD,2025-06-29,27.69,USD,25.4748,382.122
4305,12,SKU00001,103,EUR,2025-06-29,11.39,EUR,11.39,1173.17
"'--------------------------------------------'"
--------------------------------------------
"'=== Task 6: Price anomalies via z-score ==='"
"=== Task 6: Price anomalies via z-score ==="
supplier_id,sku,price_per_eur,is_anomaly
1,SKU00002,19.57,0
1,SKU00002,20.57,0
1,SKU00002,19.629,0
1,SKU00004,11.74,0
1,SKU00004,12.02,0
1,SKU00004,12.15,0
1,SKU00014,23.43,0
1,SKU00014,23.661,0
1,SKU00015,8.82,0
1,SKU00015,9.56,0
1,SKU00015,8.96,0
1,SKU00016,10.93,0
1,SKU00016,6.93,0
1,SKU00016,7.17,0
1,SKU00017,7.79,0
1,SKU00017,12.22,0
1,SKU00017,7.92,0
1,SKU00018,9.27,0
1,SKU00018,10.2,0
1,SKU00018,9.396,0
1,SKU00019,18.93,0
1,SKU00019,19.3,0
1,SKU00019,21.1,0
1,SKU00021,21.18,0
1,SKU00021,14.34,0
1,SKU00023,7.1,0
1,SKU00023,7.326,0
1,SKU00023,6.795,0
1,SKU00024,25.12,0
1,SKU00024,27.58,0
1,SKU00029,31.42,0
1,SKU00029,30.57,0
1,SKU00029,31.22,0
1,SKU00031,12.53,0
1,SKU00031,23.562,0
1,SKU00036,6.92,0
1,SKU00036,7.26,0
1,SKU00036,7.34,0
1,SKU00037,13.734,0
1,SKU00037,13.37,0
10,SKU00004,22.74,0
10,SKU00004,11.78,0
10,SKU00005,11.55,0
10,SKU00005,10.611,0
10,SKU00005,11.73,0
10,SKU00006,23.472,0
10,SKU00006,24.975,0
10,SKU00006,25.57,0
10,SKU00008,14.35,0
10,SKU00008,14.1,0
10,SKU00008,14.42,0
10,SKU00012,27.29,0
10,SKU00012,27.14,0
10,SKU00016,6.63,0
10,SKU00016,7.19,0
10,SKU00019,19.97,0
10,SKU00019,19.35,0
10,SKU00019,19.72,0
10,SKU00020,22.43,0
10,SKU00020,39.06,0
10,SKU00024,24.8,0
10,SKU00024,12.99,0
10,SKU00027,9.01,0
10,SKU00027,9.117,0
10,SKU00027,9.22,0
10,SKU00034,25.89,0
10,SKU00034,25.92,0
10,SKU00034,26.53,0
10,SKU00036,6.83,0
10,SKU00036,6.957,0
10,SKU00039,19.75,0
10,SKU00039,10.07,0
10,SKU00039,19.84,0
11,SKU00001,10.48,0
11,SKU00001,11.05,0
11,SKU00001,11.25,0
11,SKU00004,12.02,0
11,SKU00004,11.95,0
11,SKU00008,13.18,0
11,SKU00008,14.48,0
11,SKU00017,7.85,0
11,SKU00017,7.71,0
11,SKU00017,8.21,0
11,SKU00022,10.287,0
11,SKU00022,10.77,0
11,SKU00022,11.7,0
11,SKU00026,9.31,0
11,SKU00026,9.85,0
11,SKU00026,9.48,0
11,SKU00033,6.96,0
11,SKU00033,11.38,0
11,SKU00033,7.34,0
11,SKU00035,11.75,0
11,SKU00035,11.76,0
11,SKU00036,6.73,0
11,SKU00036,6.88,0
11,SKU00036,7.67,0
11,SKU00038,11.43,0
11,SKU00038,12.393,0
11,SKU00040,25.4,0
11,SKU00040,27.72,0
12,SKU00001,10.99,0
12,SKU00001,11.39,0
12,SKU00007,9.28,0
12,SKU00007,9.216,0
12,SKU00011,30.96,0
12,SKU00011,58.81,0
12,SKU00011,60.51,0
12,SKU00019,20.46,0
12,SKU00019,20.016,0
12,SKU00020,23.8,0
12,SKU00020,22.518,0
12,SKU00020,23.7,0
12,SKU00022,10.94,0
12,SKU00022,10.88,0
12,SKU00024,25.63,0
12,SKU00024,25.62,0
12,SKU00027,8.5,0
12,SKU00027,8.77,0
12,SKU00030,33.64,1
12,SKU00030,18.027,0
12,SKU00030,8.991,1
12,SKU00037,6.97,0
12,SKU00037,13.338,0
13,SKU00001,11.21,0
13,SKU00001,10.59,0
13,SKU00002,18.747,0
13,SKU00002,20.5,0
13,SKU00002,20.36,0
13,SKU00003,16.58,0
13,SKU00003,15.65,0
13,SKU00009,13.19,0
13,SKU00009,13.07,0
13,SKU00011,60.12,0
13,SKU00011,60.05,0
13,SKU00012,27.59,0
13,SKU00012,27.41,0
13,SKU00012,27.93,0
13,SKU00013,17.41,0
13,SKU00013,16.2,0
13,SKU00013,17.33,0
13,SKU00015,9.1,0
13,SKU00015,8.901,0
13,SKU00016,6.81,0
13,SKU00016,7.17,0
13,SKU00017,7.36,0
13,SKU00017,7.61,0
13,SKU00018,9.35,0
13,SKU00018,9.53,0
13,SKU00023,7.33,0
13,SKU00023,6.86,0
13,SKU00023,6.966,0
13,SKU00025,26.71,0
13,SKU00025,27.34,0
13,SKU00027,8.78,0
13,SKU00027,8.64,0
13,SKU00027,9.18,0
13,SKU00028,14.139,0
13,SKU00028,14.5,0
13,SKU00029,31.38,0
13,SKU00029,33.18,0
13,SKU00032,15.02,0
13,SKU00032,14.59,0
13,SKU00032,14.29,0
13,SKU00033,7.34,0
13,SKU00033,7.63,0
13,SKU00033,7.65,0
13,SKU00034,25.92,0
13,SKU00034,25.45,0
13,SKU00034,24.97,0
